qid,cid,query_ID,query,comment_ID,comment,label1,label2,label3,l1,l2,l3,sum
66,12,qid_66_cid_12,儿子尿自己脸上了..,repos-cmnt-2039901630,连续两次没换好尿布，让小宝尿溅到了他的脸上,差(-1),差(-1),中(+0),-1,-1,0,-2
66,13,qid_66_cid_13,儿子尿自己脸上了..,repos-cmnt-2037357320,不能允许自己憋着尿吃饭，感觉会喝不下汤,差(-1),差(-1),差(-1),-1,-1,-1,-3
66,14,qid_66_cid_14,儿子尿自己脸上了..,repos-cmnt-2032695000,吓尿了？这么多尿？,好(+1),差(-1),差(-1),1,-1,-1,-1
66,15,qid_66_cid_15,儿子尿自己脸上了..,repos-cmnt-2002520300,他自己都快high尿了…,中(+0),差(-1),差(-1),0,-1,-1,-2
67,1,qid_67_cid_1,一个不小心就掉进了Lady Dior的世界里~,repos-cmnt-2018710870,DIOR美人，做一个赏心悦目的女孩,中(+0),中(+0),好(+1),0,0,1,1
67,2,qid_67_cid_2,一个不小心就掉进了Lady Dior的世界里~,repos-cmnt-2022217470,不小心瞄到的时候喷了·····,差(-1),差(-1),中(+0),-1,-1,0,-2
67,3,qid_67_cid_3,一个不小心就掉进了Lady Dior的世界里~,repos-cmnt-2021996900,感觉是它不小心掉进了汤里,差(-1),差(-1),中(+0),-1,-1,0,-2
67,4,qid_67_cid_4,一个不小心就掉进了Lady Dior的世界里~,repos-cmnt-2012105150,Dior的创意实在是太强大了……,好(+1),好(+1),好(+1),1,1,1,3
67,5,qid_67_cid_5,一个不小心就掉进了Lady Dior的世界里~,repos-cmnt-2034293650,好有爱的Dior版超级玛丽,好(+1),中(+0),差(-1),1,0,-1,0
67,6,qid_67_cid_6,一个不小心就掉进了Lady Dior的世界里~,repos-cmnt-2023694270,我的脑海里有另外一个世界……,差(-1),差(-1),差(-1),-1,-1,-1,-3
67,7,qid_67_cid_7,一个不小心就掉进了Lady Dior的世界里~,repos-cmnt-2003548830,走不进的世界就不要硬挤了！,中(+0),差(-1),差(-1),0,-1,-1,-2
67,8,qid_67_cid_8,一个不小心就掉进了Lady Dior的世界里~,repos-cmnt-2027215320,走不进的世界就不要硬挤了，,中(+0),差(-1),差(-1),0,-1,-1,-2
67,9,qid_67_cid_9,一个不小心就掉进了Lady Dior的世界里~,repos-cmnt-2002340990,走不进的世界就不要硬挤了…,中(+0),差(-1),差(-1),0,-1,-1,-2
67,10,qid_67_cid_10,一个不小心就掉进了Lady Dior的世界里~,repos-cmnt-2038933620,走不进的世界就不要硬挤了,中(+0),差(-1),差(-1),0,-1,-1,-2
67,11,qid_67_cid_11,一个不小心就掉进了Lady Dior的世界里~,repos-cmnt-2033025770,走不进的世界就不要硬挤了。,中(+0),差(-1),差(-1),0,-1,-1,-2
67,12,qid_67_cid_12,一个不小心就掉进了Lady Dior的世界里~,repos-cmnt-2001840260,不小心就掉中国去了？,差(-1),差(-1),差(-1),-1,-1,-1,-3
67,13,qid_67_cid_13,一个不小心就掉进了Lady Dior的世界里~,repos-cmnt-2032669570,不好，不小心就掉地上了,差(-1),差(-1),差(-1),-1,-1,-1,-3
67,14,qid_67_cid_14,一个不小心就掉进了Lady Dior的世界里~,repos-cmnt-2032915730,挤不进，就换一个吧。,差(-1),差(-1),差(-1),-1,-1,-1,-3
67,15,qid_67_cid_15,一个不小心就掉进了Lady Dior的世界里~,repos-cmnt-2018062790,安静的你在缤纷世界里。,差(-1),差(-1),差(-1),-1,-1,-1,-3
68,1,qid_68_cid_1,到底是3根还是4根?,repos-cmnt-2033373060,从右往左是3根，从左往右是4根！还真是不三不四,好(+1),好(+1),好(+1),1,1,1,3
68,2,qid_68_cid_2,到底是3根还是4根?,repos-cmnt-2007832800,左边看是4根，右边看是3根、,好(+1),好(+1),好(+1),1,1,1,3
68,3,qid_68_cid_3,到底是3根还是4根?,repos-cmnt-2013754770,是3根，从左边看是4根，右边看是3根,好(+1),好(+1),好(+1),1,1,1,3
68,4,qid_68_cid_4,到底是3根还是4根?,repos-cmnt-2034315690,一开始铁定认为是4根看了一秒后感觉是3根不看了。,好(+1),好(+1),好(+1),1,1,1,3
68,5,qid_68_cid_5,到底是3根还是4根?,repos-cmnt-2028406560,明显是3根怎么看都看不出4根你当人白痴啊指鹿为马,好(+1),好(+1),好(+1),1,1,1,3
68,6,qid_68_cid_6,到底是3根还是4根?,repos-cmnt-2028772860,1根，2根，3根，4根。,差(-1),中(+0),好(+1),-1,0,1,0
68,7,qid_68_cid_7,到底是3根还是4根?,repos-cmnt-2020397520,4根还真没试过，2，3根就差不多了,差(-1),好(+1),差(-1),-1,1,-1,-1
68,8,qid_68_cid_8,到底是3根还是4根?,repos-cmnt-2036764760,左边看4根，右边看3根。,好(+1),好(+1),好(+1),1,1,1,3
68,9,qid_68_cid_9,到底是3根还是4根?,repos-cmnt-2010346860,立场不一样，必然导致观点不一样。3根还是4根？领导说了算。,好(+1),好(+1),好(+1),1,1,1,3
68,10,qid_68_cid_10,到底是3根还是4根?,repos-cmnt-2017974510,特意去看了一下。不是4根，是5根,好(+1),中(+0),差(-1),1,0,-1,0
68,11,qid_68_cid_11,到底是3根还是4根?,repos-cmnt-2008207920,到底是为了什么、、、,差(-1),差(-1),差(-1),-1,-1,-1,-3
68,12,qid_68_cid_12,到底是3根还是4根?,repos-cmnt-2022608970,结婚到底是为了什么！,差(-1),差(-1),差(-1),-1,-1,-1,-3
68,13,qid_68_cid_13,到底是3根还是4根?,repos-cmnt-2031733620,2人说的都不对。只有看热闹的人才知道是3、4根。,中(+0),中(+0),好(+1),0,0,1,1
68,14,qid_68_cid_14,到底是3根还是4根?,repos-cmnt-2034672880,赚钱到底是为了什么？,差(-1),差(-1),差(-1),-1,-1,-1,-3
68,15,qid_68_cid_15,到底是3根还是4根?,repos-cmnt-2038146280,到底是为什么呢？。,差(-1),中(+0),差(-1),-1,0,-1,-2
69,1,qid_69_cid_1,实验室被老鼠入侵了，打扫了一下午。。。,repos-cmnt-2040254210,感觉是因为你们实验室好吃的东西太多啦,好(+1),好(+1),好(+1),1,1,1,3
69,2,qid_69_cid_2,实验室被老鼠入侵了，打扫了一下午。。。,repos-cmnt-2008787110,上次感觉有老鼠存在还是在三中。,中(+0),中(+0),好(+1),0,0,1,1
69,3,qid_69_cid_3,实验室被老鼠入侵了，打扫了一下午。。。,repos-cmnt-2009929470,它或者它们吃过了，我只好扔掉了。,差(-1),差(-1),好(+1),-1,-1,1,-1
69,4,qid_69_cid_4,实验室被老鼠入侵了，打扫了一下午。。。,repos-cmnt-2018385930,出于好奇，我真的扫了一扫。,差(-1),差(-1),差(-1),-1,-1,-1,-3
69,5,qid_69_cid_5,实验室被老鼠入侵了，打扫了一下午。。。,repos-cmnt-2041473240,一扫扫出了IT公司MM大搜罗！,差(-1),差(-1),差(-1),-1,-1,-1,-3
69,6,qid_69_cid_6,实验室被老鼠入侵了，打扫了一下午。。。,repos-cmnt-2011369340,呵呵，一扫阴霾，太阳终于出来了。终于扬眉吐气了。,差(-1),差(-1),差(-1),-1,-1,-1,-3
69,7,qid_69_cid_7,实验室被老鼠入侵了，打扫了一下午。。。,repos-cmnt-2037771950,这个不错啊，一飞玩高科技了，我扫你啊，注意了,差(-1),差(-1),差(-1),-1,-1,-1,-3
69,8,qid_69_cid_8,实验室被老鼠入侵了，打扫了一下午。。。,repos-cmnt-2009468930,哥一下午的郁闷被白衣美女一棒子给打跑了。,差(-1),差(-1),差(-1),-1,-1,-1,-3
69,9,qid_69_cid_9,实验室被老鼠入侵了，打扫了一下午。。。,repos-cmnt-2037664330,。我掏出了手机扫了一下,差(-1),差(-1),差(-1),-1,-1,-1,-3
69,10,qid_69_cid_10,实验室被老鼠入侵了，打扫了一下午。。。,repos-cmnt-2008814870,扫完一看，扫你妹！,差(-1),差(-1),差(-1),-1,-1,-1,-3
69,11,qid_69_cid_11,实验室被老鼠入侵了，打扫了一下午。。。,repos-cmnt-2021710080,90坦克---打了一下午没死，最后被奶奶的一句“吃饭”给终结啦！,差(-1),差(-1),差(-1),-1,-1,-1,-3
69,12,qid_69_cid_12,实验室被老鼠入侵了，打扫了一下午。。。,repos-cmnt-2011088940,一下午读了多少啊？,差(-1),差(-1),差(-1),-1,-1,-1,-3
69,13,qid_69_cid_13,实验室被老鼠入侵了，打扫了一下午。。。,repos-cmnt-2001717160,完整版：大家为了医改，坐了一下午。但是无果。,差(-1),差(-1),差(-1),-1,-1,-1,-3
69,14,qid_69_cid_14,实验室被老鼠入侵了，打扫了一下午。。。,repos-cmnt-2040856790,完整版”大家为了医改，坐了一下午。但是无果。“,差(-1),差(-1),差(-1),-1,-1,-1,-3
69,15,qid_69_cid_15,实验室被老鼠入侵了，打扫了一下午。。。,repos-cmnt-2025146030,呼啦圈不是已经成功入侵了吗？,差(-1),差(-1),差(-1),-1,-1,-1,-3
70,1,qid_70_cid_1,今天微博祝自己生快。,repos-cmnt-2018044590,竟然同一天生日！生快啦！也祝自己！哈哈哈！,好(+1),好(+1),好(+1),1,1,1,3
70,2,qid_70_cid_2,今天微博祝自己生快。,repos-cmnt-2009966480,祝阿姨生快健康平安,好(+1),差(-1),好(+1),1,-1,1,1
70,3,qid_70_cid_3,今天微博祝自己生快。,repos-cmnt-2017444270,还有自己祝自己生快的呐？你可真能整么蛾子。,好(+1),好(+1),好(+1),1,1,1,3
70,4,qid_70_cid_4,今天微博祝自己生快。,repos-cmnt-2030091100,生快，生快，生快。,好(+1),好(+1),好(+1),1,1,1,3
70,5,qid_70_cid_5,今天微博祝自己生快。,repos-cmnt-2016480250,祝美美的胡静生快生快,好(+1),差(-1),好(+1),1,-1,1,1
70,6,qid_70_cid_6,今天微博祝自己生快。,repos-cmnt-2035265230,祝你也老了一岁，生快！,好(+1),中(+0),好(+1),1,0,1,2
70,7,qid_70_cid_7,今天微博祝自己生快。,repos-cmnt-2019518150,水瓶座水瓶座！生快生快！今天好多人生快啊！,好(+1),差(-1),好(+1),1,-1,1,1
70,8,qid_70_cid_8,今天微博祝自己生快。,repos-cmnt-2012698640,祝阿姨生快永远年轻。,好(+1),差(-1),好(+1),1,-1,1,1
70,9,qid_70_cid_9,今天微博祝自己生快。,repos-cmnt-2008401470,祝昨天生快啊！迟到了。,中(+0),差(-1),差(-1),0,-1,-1,-2
70,10,qid_70_cid_10,今天微博祝自己生快。,repos-cmnt-2020117300,生快，祝今日不蛋疼,好(+1),差(-1),好(+1),1,-1,1,1
70,11,qid_70_cid_11,今天微博祝自己生快。,repos-cmnt-2011924250,又一年来祝你生快。,好(+1),差(-1),好(+1),1,-1,1,1
70,12,qid_70_cid_12,今天微博祝自己生快。,repos-cmnt-2024080960,啊，，，祝永远的偶像生快！,好(+1),差(-1),好(+1),1,-1,1,1
70,13,qid_70_cid_13,今天微博祝自己生快。,repos-cmnt-2025136650,今天生日么！生快。,好(+1),中(+0),好(+1),1,0,1,2
70,14,qid_70_cid_14,今天微博祝自己生快。,repos-cmnt-2018810630,你今天生日？生快！,好(+1),差(-1),好(+1),1,-1,1,1
70,15,qid_70_cid_15,今天微博祝自己生快。,repos-cmnt-2004398690,随某人一起祝你生快！,好(+1),中(+0),好(+1),1,0,1,2
71,1,qid_71_cid_1,百平两居，将生活与休闲空间完美地融合在一起的美式家装，喜欢吗~,repos-cmnt-2038608630,客厅&厨房的不错……,好(+1),好(+1),好(+1),1,1,1,3
71,2,qid_71_cid_2,百平两居，将生活与休闲空间完美地融合在一起的美式家装，喜欢吗~,repos-cmnt-2011647720,每个都好温馨呀；以后有了钱就把自己的窝变成这么美的,好(+1),好(+1),好(+1),1,1,1,3
71,3,qid_71_cid_3,百平两居，将生活与休闲空间完美地融合在一起的美式家装，喜欢吗~,repos-cmnt-2039834210,复古小清新两居美式美家。,中(+0),中(+0),好(+1),0,0,1,1
71,4,qid_71_cid_4,百平两居，将生活与休闲空间完美地融合在一起的美式家装，喜欢吗~,repos-cmnt-2001780370,完美的将赵孟頫、米南宫、李北海等人的笔意融合在了一起,差(-1),差(-1),差(-1),-1,-1,-1,-3
71,5,qid_71_cid_5,百平两居，将生活与休闲空间完美地融合在一起的美式家装，喜欢吗~,repos-cmnt-2036101920,清新的家装空间、我喜欢,中(+0),好(+1),好(+1),0,1,1,2
71,6,qid_71_cid_6,百平两居，将生活与休闲空间完美地融合在一起的美式家装，喜欢吗~,repos-cmnt-2014045230,典型的家装小清新风格，喜欢。,中(+0),好(+1),差(-1),0,1,-1,0
71,7,qid_71_cid_7,百平两居，将生活与休闲空间完美地融合在一起的美式家装，喜欢吗~,repos-cmnt-2007770780,设计与理念的完美融合,好(+1),中(+0),好(+1),1,0,1,2
71,8,qid_71_cid_8,百平两居，将生活与休闲空间完美地融合在一起的美式家装，喜欢吗~,repos-cmnt-2012660760,人与生活与自然融合在一起，孤独而平静。,差(-1),差(-1),差(-1),-1,-1,-1,-3
71,9,qid_71_cid_9,百平两居，将生活与休闲空间完美地融合在一起的美式家装，喜欢吗~,repos-cmnt-2036478690,天朝与天国完美的融合。,差(-1),差(-1),差(-1),-1,-1,-1,-3
71,10,qid_71_cid_10,百平两居，将生活与休闲空间完美地融合在一起的美式家装，喜欢吗~,repos-cmnt-2012595970,古老与现代的完美融合,中(+0),中(+0),差(-1),0,0,-1,-1
71,11,qid_71_cid_11,百平两居，将生活与休闲空间完美地融合在一起的美式家装，喜欢吗~,repos-cmnt-2011768960,功能与形式的完美融合！,差(-1),中(+0),差(-1),-1,0,-1,-2
71,12,qid_71_cid_12,百平两居，将生活与休闲空间完美地融合在一起的美式家装，喜欢吗~,repos-cmnt-2036489390,君主制与现代社会完美的融合,差(-1),差(-1),差(-1),-1,-1,-1,-3
71,13,qid_71_cid_13,百平两居，将生活与休闲空间完美地融合在一起的美式家装，喜欢吗~,repos-cmnt-2036052540,数学与音乐的完美融合,差(-1),差(-1),差(-1),-1,-1,-1,-3
71,14,qid_71_cid_14,百平两居，将生活与休闲空间完美地融合在一起的美式家装，喜欢吗~,repos-cmnt-2020407820,优雅与激情的完美融合,差(-1),差(-1),差(-1),-1,-1,-1,-3
71,15,qid_71_cid_15,百平两居，将生活与休闲空间完美地融合在一起的美式家装，喜欢吗~,repos-cmnt-2032808230,人类文明与大自然的完美融合,差(-1),差(-1),差(-1),-1,-1,-1,-3
72,1,qid_72_cid_1,艰苦的论文写作环境。,repos-cmnt-2041086100,唉，论文定稿就是整个论文写作生涯的遗言。,好(+1),差(-1),差(-1),1,-1,-1,-1
72,2,qid_72_cid_2,艰苦的论文写作环境。,repos-cmnt-2010038700,那里的环境好艰苦哦,中(+0),差(-1),好(+1),0,-1,1,0
72,3,qid_72_cid_3,艰苦的论文写作环境。,repos-cmnt-2036206000,正好！我的选修论文缺写作素材,差(-1),差(-1),差(-1),-1,-1,-1,-3
72,4,qid_72_cid_4,艰苦的论文写作环境。,repos-cmnt-2009460540,悲凉粗犷的西北汉子情怀,差(-1),中(+0),差(-1),-1,0,-1,-2
72,5,qid_72_cid_5,艰苦的论文写作环境。,repos-cmnt-2012805680,我证明兰大边上绝不是这样的,中(+0),中(+0),好(+1),0,0,1,1
72,6,qid_72_cid_6,艰苦的论文写作环境。,repos-cmnt-2039393820,出来瞎扯淡你去过兰大吗？,中(+0),中(+0),好(+1),0,0,1,1
72,7,qid_72_cid_7,艰苦的论文写作环境。,repos-cmnt-2016096150,荒漠看落日，真浪漫。,中(+0),中(+0),中(+0),0,0,0,0
72,8,qid_72_cid_8,艰苦的论文写作环境。,repos-cmnt-2017759710,我真的认为艰苦的环境才能锻炼人,好(+1),中(+0),好(+1),1,0,1,2
72,9,qid_72_cid_9,艰苦的论文写作环境。,repos-cmnt-2005314850,越艰苦的环境越长出奇迹！,好(+1),中(+0),好(+1),1,0,1,2
72,10,qid_72_cid_10,艰苦的论文写作环境。,repos-cmnt-2015031650,再艰苦的环境我们也要克服！领导语,好(+1),中(+0),好(+1),1,0,1,2
72,11,qid_72_cid_11,艰苦的论文写作环境。,repos-cmnt-2024550130,任何成绩都需要艰苦的努力。,好(+1),中(+0),中(+0),1,0,0,1
72,12,qid_72_cid_12,艰苦的论文写作环境。,repos-cmnt-2024644570,论文是评价论文经济学家的唯一标准！,差(-1),差(-1),好(+1),-1,-1,1,-1
72,13,qid_72_cid_13,艰苦的论文写作环境。,repos-cmnt-2020606780,特稿写作的十条实战经验,差(-1),差(-1),差(-1),-1,-1,-1,-3
72,14,qid_72_cid_14,艰苦的论文写作环境。,repos-cmnt-2017293140,写作也是一个修饰的过程,中(+0),差(-1),差(-1),0,-1,-1,-2
72,15,qid_72_cid_15,艰苦的论文写作环境。,repos-cmnt-2025882490,写作，就是跟心中的神对话。,中(+0),差(-1),差(-1),0,-1,-1,-2
73,1,qid_73_cid_1,【罗伯特求爱鹤折纸教程】漂亮的鹤之舞~,repos-cmnt-2003680440,得用蜡纸或手揉纸做。用A4厚度的感觉会悲剧==,好(+1),好(+1),好(+1),1,1,1,3
73,2,qid_73_cid_2,【罗伯特求爱鹤折纸教程】漂亮的鹤之舞~,repos-cmnt-2035826920,你去过“舞鹤”呢个地方未？,差(-1),差(-1),差(-1),-1,-1,-1,-3
73,3,qid_73_cid_3,【罗伯特求爱鹤折纸教程】漂亮的鹤之舞~,repos-cmnt-2017481110,松立千仞，龙岩迎宾茗做媒。鹤舞百年，虎溪会客水为缘。,差(-1),差(-1),差(-1),-1,-1,-1,-3
73,4,qid_73_cid_4,【罗伯特求爱鹤折纸教程】漂亮的鹤之舞~,repos-cmnt-2035483080,简单的手工折纸礼盒图解教程,中(+0),差(-1),差(-1),0,-1,-1,-2
73,5,qid_73_cid_5,【罗伯特求爱鹤折纸教程】漂亮的鹤之舞~,repos-cmnt-2003910080,发布拉，真好，进货！,中(+0),差(-1),差(-1),0,-1,-1,-2
73,6,qid_73_cid_6,【罗伯特求爱鹤折纸教程】漂亮的鹤之舞~,repos-cmnt-2015321990,精巧灵动，翩然若仙。喜欢,好(+1),中(+0),差(-1),1,0,-1,0
73,7,qid_73_cid_7,【罗伯特求爱鹤折纸教程】漂亮的鹤之舞~,repos-cmnt-2040373670,真美真仙！顺便请教掌柜的，银饰发黑噢司搞？,中(+0),差(-1),差(-1),0,-1,-1,-2
73,8,qid_73_cid_8,【罗伯特求爱鹤折纸教程】漂亮的鹤之舞~,repos-cmnt-2041633950,店里有了没？明天去看看,中(+0),差(-1),差(-1),0,-1,-1,-2
73,9,qid_73_cid_9,【罗伯特求爱鹤折纸教程】漂亮的鹤之舞~,repos-cmnt-2008101470,松下独鹤清幽寺，不见幽寺鹤双栖。,中(+0),中(+0),差(-1),0,0,-1,-1
73,10,qid_73_cid_10,【罗伯特求爱鹤折纸教程】漂亮的鹤之舞~,repos-cmnt-2019506280,独鹤？不是两只吗？,好(+1),差(-1),差(-1),1,-1,-1,-1
73,11,qid_73_cid_11,【罗伯特求爱鹤折纸教程】漂亮的鹤之舞~,repos-cmnt-2033511370,婵姐，几时黎左京基的？,中(+0),差(-1),差(-1),0,-1,-1,-2
73,12,qid_73_cid_12,【罗伯特求爱鹤折纸教程】漂亮的鹤之舞~,repos-cmnt-2007704630,我关心的是：咁大只虾，大厨点煮？,差(-1),差(-1),差(-1),-1,-1,-1,-3
73,13,qid_73_cid_13,【罗伯特求爱鹤折纸教程】漂亮的鹤之舞~,repos-cmnt-2002918770,啊啊啊啊啊啊什么时候来的？求偶遇,差(-1),差(-1),差(-1),-1,-1,-1,-3
73,14,qid_73_cid_14,【罗伯特求爱鹤折纸教程】漂亮的鹤之舞~,repos-cmnt-2031625320,怎么没有碰到你呀好想见你哈哈,中(+0),差(-1),差(-1),0,-1,-1,-2
73,15,qid_73_cid_15,【罗伯特求爱鹤折纸教程】漂亮的鹤之舞~,repos-cmnt-2018768190,哇哇哇！好美味呀，芬姨我也要食，打包点回来比我啦。,差(-1),差(-1),差(-1),-1,-1,-1,-3
74,1,qid_74_cid_1,普京接见金正日的组图,repos-cmnt-2018640740,你担心“金正日同志亲切的接见他们”？,中(+0),差(-1),差(-1),0,-1,-1,-2
74,2,qid_74_cid_2,普京接见金正日的组图,repos-cmnt-2023695590,那些五花八门的老式相机（组图）。,差(-1),差(-1),差(-1),-1,-1,-1,-3
74,3,qid_74_cid_3,普京接见金正日的组图,repos-cmnt-2033598210,普京的多才多艺好歹真实些,中(+0),差(-1),差(-1),0,-1,-1,-2
74,4,qid_74_cid_4,普京接见金正日的组图,repos-cmnt-2001947330,很有文化特色，有中国农历的一年的组图吗？,差(-1),差(-1),中(+0),-1,-1,0,-2
74,5,qid_74_cid_5,普京接见金正日的组图,repos-cmnt-2015299750,怪不得说，要嫁就要嫁像普京那样的男人，帅爆了。,好(+1),差(-1),中(+0),1,-1,0,0
74,6,qid_74_cid_6,普京接见金正日的组图,repos-cmnt-2027086370,这组图容易招《北京日报》的骂。,好(+1),中(+0),差(-1),1,0,-1,0
74,7,qid_74_cid_7,普京接见金正日的组图,repos-cmnt-2000879720,看出一个普京和一个金正日。,好(+1),中(+0),差(-1),1,0,-1,0
74,8,qid_74_cid_8,普京接见金正日的组图,repos-cmnt-2000448100,机器人也阻止不了普京了,好(+1),差(-1),差(-1),1,-1,-1,-1
74,9,qid_74_cid_9,普京接见金正日的组图,repos-cmnt-2002335970,可是动态组图比较好看。,中(+0),中(+0),差(-1),0,0,-1,-1
74,10,qid_74_cid_10,普京接见金正日的组图,repos-cmnt-2027142210,普京……你还有什么不会吗……,好(+1),差(-1),差(-1),1,-1,-1,-1
74,11,qid_74_cid_11,普京接见金正日的组图,repos-cmnt-2007292410,普京，能否成为又一个彼得大帝？,好(+1),差(-1),差(-1),1,-1,-1,-1
74,12,qid_74_cid_12,普京接见金正日的组图,repos-cmnt-2003026040,日本遭原子弹袭后的惨景(组图)慎入,差(-1),差(-1),差(-1),-1,-1,-1,-3
74,13,qid_74_cid_13,普京接见金正日的组图,repos-cmnt-2041476310,很有故事的组图，理想很丰满，生活恨骨感,差(-1),差(-1),差(-1),-1,-1,-1,-3
74,14,qid_74_cid_14,普京接见金正日的组图,repos-cmnt-2022864980,看完这组图，我的腿都软了，别说爬了。,差(-1),差(-1),差(-1),-1,-1,-1,-3
74,15,qid_74_cid_15,普京接见金正日的组图,repos-cmnt-2031645620,猫的四季——很喜欢这组图，by：日本插画师ToshinoriMori。,差(-1),差(-1),差(-1),-1,-1,-1,-3
75,1,qid_75_cid_1,来~ 听我讲一讲那北方汉和南方妹的故事~,repos-cmnt-2023070030,我晕重点怎么在彭于晏身上,差(-1),差(-1),差(-1),-1,-1,-1,-3
75,2,qid_75_cid_2,来~ 听我讲一讲那北方汉和南方妹的故事~,repos-cmnt-2035261110,康桑啊迷哒灵感来自一个僵僵僵,差(-1),差(-1),差(-1),-1,-1,-1,-3
75,3,qid_75_cid_3,来~ 听我讲一讲那北方汉和南方妹的故事~,repos-cmnt-2003624690,看电影死神来了睡觉死神来了高考完死神又来了。,差(-1),差(-1),差(-1),-1,-1,-1,-3
75,4,qid_75_cid_4,来~ 听我讲一讲那北方汉和南方妹的故事~,repos-cmnt-2012035880,妈妈。我来给您讲小鸭子的故事,差(-1),差(-1),差(-1),-1,-1,-1,-3
75,5,qid_75_cid_5,来~ 听我讲一讲那北方汉和南方妹的故事~,repos-cmnt-2032727370,失眠了，来例假了，眼睛疼，拉肚子。就这些了。,差(-1),差(-1),差(-1),-1,-1,-1,-3
75,6,qid_75_cid_6,来~ 听我讲一讲那北方汉和南方妹的故事~,repos-cmnt-2008635860,你转过身来，我给你讲,差(-1),差(-1),差(-1),-1,-1,-1,-3
75,7,qid_75_cid_7,来~ 听我讲一讲那北方汉和南方妹的故事~,repos-cmnt-2039509620,不讲，这个故事不好玩。,好(+1),差(-1),好(+1),1,-1,1,1
75,8,qid_75_cid_8,来~ 听我讲一讲那北方汉和南方妹的故事~,repos-cmnt-2025154180,来，看图一句话讲个故事吧！讲完我们就睡觉，晚安。,差(-1),差(-1),差(-1),-1,-1,-1,-3
75,9,qid_75_cid_9,来~ 听我讲一讲那北方汉和南方妹的故事~,repos-cmnt-2013635280,讲一讲你高考前一夜的故事,差(-1),差(-1),差(-1),-1,-1,-1,-3
75,10,qid_75_cid_10,来~ 听我讲一讲那北方汉和南方妹的故事~,repos-cmnt-2020330690,我来，，，，鬼来了！。,差(-1),差(-1),差(-1),-1,-1,-1,-3
75,11,qid_75_cid_11,来~ 听我讲一讲那北方汉和南方妹的故事~,repos-cmnt-2004715430,。给所有的瘦子讲个笑话，夏天来了！,差(-1),差(-1),差(-1),-1,-1,-1,-3
75,12,qid_75_cid_12,来~ 听我讲一讲那北方汉和南方妹的故事~,repos-cmnt-2035907540,互动故事型的方式来做广告,差(-1),差(-1),差(-1),-1,-1,-1,-3
75,13,qid_75_cid_13,来~ 听我讲一讲那北方汉和南方妹的故事~,repos-cmnt-2026159580,给他讲阿基米德的故事,中(+0),差(-1),差(-1),0,-1,-1,-2
75,14,qid_75_cid_14,来~ 听我讲一讲那北方汉和南方妹的故事~,repos-cmnt-2007357910,来，到姐姐的怀里来·······,中(+0),差(-1),差(-1),0,-1,-1,-2
75,15,qid_75_cid_15,来~ 听我讲一讲那北方汉和南方妹的故事~,repos-cmnt-2038432230,有没有来河南讲的打算呀？,好(+1),差(-1),差(-1),1,-1,-1,-1
76,1,qid_76_cid_1,原来现在AKG也是中国代工呀，我朝果然是世界工厂啊！,repos-cmnt-2043005800,哈哈，哈哈，都是一个工厂代工的吧？,好(+1),中(+0),好(+1),1,0,1,2
76,2,qid_76_cid_2,原来现在AKG也是中国代工呀，我朝果然是世界工厂啊！,repos-cmnt-2031837900,这应该是工厂吧，我小时候去过中国的工厂也这样,中(+0),差(-1),中(+0),0,-1,0,-1
76,3,qid_76_cid_3,原来现在AKG也是中国代工呀，我朝果然是世界工厂啊！,repos-cmnt-2011366960,没有工厂党，中国不会是现在的样子。,好(+1),差(-1),中(+0),1,-1,0,0
76,4,qid_76_cid_4,原来现在AKG也是中国代工呀，我朝果然是世界工厂啊！,repos-cmnt-2035114390,哈哈，还能这样解释，原来我也是的,差(-1),差(-1),差(-1),-1,-1,-1,-3
76,5,qid_76_cid_5,原来现在AKG也是中国代工呀，我朝果然是世界工厂啊！,repos-cmnt-2028849160,查理和巧克力工厂。我果然是个吃货么。,差(-1),差(-1),差(-1),-1,-1,-1,-3
76,6,qid_76_cid_6,原来现在AKG也是中国代工呀，我朝果然是世界工厂啊！,repos-cmnt-2016527420,我也想说原来是这样子拍出来的啊,中(+0),差(-1),差(-1),0,-1,-1,-2
76,7,qid_76_cid_7,原来现在AKG也是中国代工呀，我朝果然是世界工厂啊！,repos-cmnt-2002758430,哈哈哈哈。原来胡适也爱打牌。果然是我喜欢的胡适啊。,差(-1),差(-1),差(-1),-1,-1,-1,-3
76,8,qid_76_cid_8,原来现在AKG也是中国代工呀，我朝果然是世界工厂啊！,repos-cmnt-2022054400,现在很多日本电器都是代工的？,好(+1),差(-1),好(+1),1,-1,1,1
76,9,qid_76_cid_9,原来现在AKG也是中国代工呀，我朝果然是世界工厂啊！,repos-cmnt-2034379110,我也是金牛呀，原来这么了不起啊,差(-1),差(-1),差(-1),-1,-1,-1,-3
76,10,qid_76_cid_10,原来现在AKG也是中国代工呀，我朝果然是世界工厂啊！,repos-cmnt-2008111780,我的是04。来自原工厂啊。品质没赶脚出来呀,好(+1),差(-1),差(-1),1,-1,-1,-1
76,11,qid_76_cid_11,原来现在AKG也是中国代工呀，我朝果然是世界工厂啊！,repos-cmnt-2033975910,原来世界是中国的不是棒子的啊。,好(+1),中(+0),好(+1),1,0,1,2
76,12,qid_76_cid_12,原来现在AKG也是中国代工呀，我朝果然是世界工厂啊！,repos-cmnt-2022131650,您別忘了，中国是世界工厂。用不著远赴南洋,好(+1),差(-1),差(-1),1,-1,-1,-1
